,belongs_to_collection,budget_processed,budget,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue
3977,0,20000000,20000000,15.25,4,0,1,0,0,2,283,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,114,1,1,1,0,0,400,40,0,0,628.1,95,49,0,0,297,0,0,437,0,0,1006,0,0,81,0,0,239,0,0,340.5,5.101520253,0.057575758,35840000,26.942,1.880632929,17.72398805,49823037
3978,0,5000000,5000000,10,1,1,1,0,0,3,498,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,93,1,1,1,0,0,400,36,0,0,526.5555556,337,96,0,0,189.5,0,0,86.57142857,0,0,123.8333333,0,0,81,0,0,363,0,0,681,1.221738441,0.04597133,5090000,23.064,0.127482921,15.25059532,4200000
3979,0,7500000,7500000,13.66666667,3,0,1,0,0,1,196,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,94,1,1,1,0,0,400,28,0,0,454.7142857,337,45,0,0,273,0,0,606,0,0,551,0,0,81,0,0,168,0,0,159.6666667,1.9034446,0.047355164,12765000,31.939,1.872829279,17.47737972,38934048
3980,0,16819610.67,0,5,1,0,0,0,0,3,215,2,0,17,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,122,0,1,1,0,0,400,11,0,0,707.9090909,337,22,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,4.154894358,0.060636183,0,22.372,1.169987256,16.61679393,16465764
3981,0,10000000,10000000,9.5,2,0,1,1,1,2,130,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91,1,1,1,0,0,400,43,1,0,250.4186047,32,64,0,0,340,1,1,22.5,1,0,424.4,0,0,81,0,0,146,0,0,625,2.53537096,0.045820745,16840000,19.688,1.407485015,17.82283742,54999651
3982,0,29090673.75,0,9,2,1,1,0,0,2,649,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,105,1,1,0,0,0,400,36,0,0,199.1666667,123,53,0,0,250,0,0,606,0,0,551.3333333,0,0,81,0,1,66,0,0,225.5,7.122314596,0.051954478,0,26.414,0.643765409,12.07965305,176248
3983,0,50000000,50000000,7.5,2,0,1,0,0,4,49,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,115,1,1,1,0,0,400,32,0,0,529.53125,95,57,0,0,117,0,0,606,0,0,35.5,0,0,81,0,1,96,0,0,199,12.52503755,0.057557558,73400000,24.189,1.354173728,19.12522722,202292902
3984,1,3000000,3000000,7.5,2,0,1,0,0,4,475.5,2,1,3.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97,1,1,1,0,0,400,25,0,0,271.52,337,89,0,0,379,0,0,303,0,0,998.3333333,0,0,81,0,0,363,0,0,328,0.759081653,0.048792757,4944000,20.687,1.080448825,16.3079501,12090735
3985,0,3500000,3500000,11.5,2,0,1,0,0,1,496,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,116,1,2,1,0,0,400,32,0,0,335.96875,337,27,0,0,318,0,0,606,0,0,1439,0,0,81,0,0,129,0,0,681,0.894572348,0.058645096,6398000,28.936,1.748758155,17.03224545,24946533
3986,0,31000000,31000000,10.25,4,0,0,0,0,3,375.6666667,2,1,6.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,99,0,1,1,0,0,400,17,0,0,1191.117647,227,26,0,1,79,0,0,303,0,0,142.4,0,0,81,0,0,294,0,0,115.3333333,7.734523219,0.049450549,43276000,28.437,1.525894248,18.99388625,177394432
3987,0,60000000,60000000,9.5,2,0,1,0,0,1,321,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,101,1,1,1,0,0,400,45,1,0,407.2666667,43,32,0,0,379,1,0,124.5,0,0,312.3333333,0,0,81,0,0,105,0,0,517,14.97004494,0.05044955,83760000,32.435,1.740421984,19.10903266,199043242
3988,0,110000000,110000000,16.33333333,3,0,1,0,0,5,22.6,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,114,1,1,1,0,0,400,28,1,0,448.6071429,29,144,0,0,379,0,0,40.42857143,0,0,181.2666667,0,0,81,0,1,67,1,1,140,27.14595566,0.056631893,131780000,31.138,1.601784785,18.64811262,125537191
3989,1,2373295,0,16.25,4,0,0,0,0,1,971,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,97,0,1,0,0,0,400,20,0,0,1722.25,337,113,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,0.585685099,0.048186786,0,26.436,1.359906949,15.82369493,7449778
3990,1,19500000,19500000,14.4,5,1,0,0,0,1,462,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,125,1,3,1,0,0,400,30,0,0,189.5666667,337,28,0,0,379,0,0,606,0,0,1447,0,0,81,0,0,363,0,0,681,4.855558344,0.06237525,26520000,25.682,1.191439555,16.30041729,12000000
3991,1,80000000,80000000,15.66666667,3,1,1,1,1,1,62,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,74,1,1,0,0,0,400,15,0,0,630.8,178,64,0,0,47.375,0,0,606,0,0,800.5,0,0,81,0,0,233,0,0,102,20.02001501,0.037018509,116000000,25.932,1.437812963,17.92071957,60655420
3992,1,100000000,100000000,9.5,2,0,1,0,0,6,164,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,98,1,1,1,0,0,400,27,0,0,444.1481481,182,137,0,0,146,0,0,75.4,0,0,181.3333333,0,0,81,0,0,134,0,0,337.3333333,24.75186258,0.048756219,125200000,24.933,1.291222827,19.55417932,310650585
3993,1,45824631.67,0,12.66666667,3,1,1,0,0,3,316,1,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,100,1,2,1,0,0,400,11,0,0,707.9090909,337,27,0,0,379,0,0,202,0,0,200.125,0,0,81,0,0,363,0,0,681,11.31991146,0.049701789,0,33.683,1.761518002,14.65924608,2325035
3994,1,13000000,13000000,9.5,2,1,1,0,0,3,582.6666667,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,110,1,1,1,0,0,400,38,0,0,351.6842105,337,31,0,0,379,0,0,93.90909091,0,0,228.9230769,0,0,81,0,0,363,0,0,340.5,3.192280378,0.054509415,14404000,24.434,0.765589738,12.55032289,282185.3333
3995,0,3500000,3500000,7.5,2,1,1,0,0,8,218.875,2,1,5.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,100,1,1,1,0,0,400,55,0,0,199.6363636,164,43,0,0,189.5,0,0,54.7,0,0,123.25,0,0,81,0,0,279,0,0,219,0.859460102,0.049554014,3878000,25.434,0.796922706,17.6001453,44019588
3996,1,2800000,2800000,7.5,2,0,1,0,0,3,115.3333333,2,1,3.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,111,1,3,1,0,0,400,33,0,0,438.969697,279,32,0,0,122,0,0,606,0,0,560,0,0,81,0,1,57,0,0,112,0.717107312,0.056174089,5219200,33.176,1.696654147,17.92512102,60922980
3997,0,15403532.71,0,5,1,1,0,0,0,7,57.14285714,2,0,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,103,0,1,1,0,0,400,11,0,0,707.9090909,337,16,0,0,379,0,0,606,0,0,320.2,0,0,81,0,0,363,0,0,681,3.839356471,0.051422866,0,19.426,0.954813967,16.00661344,8945072
3998,0,25000000,25000000,7.5,2,1,1,0,0,3,635,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,108,1,2,0,0,0,400,331,0,0,35.30513595,247,82,0,0,259,0,0,281,0,0,575.5714286,0,0,81,0,0,110,0,0,276,6.120788622,0.053438892,26350000,24.449,0.595874176,17.65137679,46333545
3999,1,12500000,12500000,18,3,1,1,0,2,5,178,2,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69,1,1,1,0,0,400,9,0,0,1276.333333,337,47,0,0,286,1,2,59,0,0,645.8,0,0,81,0,0,363,0,0,285.5,3.16284022,0.034708249,20600000,23.866,1.246482895,18.25179864,84460846
4000,0,30000000,30000000,12.66666667,3,0,1,0,0,6,358.6666667,4,1,8.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,108,1,1,1,0,0,400,56,0,0,274.1964286,337,208,0,0,324,0,0,135.1666667,0,0,494.875,0,0,81,0,0,314,0,0,473,7.44035809,0.053784861,38640000,25.668,1.239689192,16.92780877,22472631
4001,0,1300000,1300000,5,1,0,1,0,0,3,334,3,0,15.33333333,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,97,1,1,1,0,0,400,17,0,0,304.7058824,337,20,0,0,189.5,0,0,303,0,0,320.2,0,0,81,0,0,138,0,0,681,0.324350974,0.048451548,1814800,28.117,1.508723444,13.01197245,447741
4002,0,60000000,60000000,9.666666667,3,1,1,0,0,5,386.8,2,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,106,1,3,1,0,0,400,143,0,0,72.43356643,266,218,0,0,153,0,0,205.25,0,0,580.4285714,0,0,81,0,0,104,0,0,196,14.83635134,0.052710094,74040000,32.618,1.69379137,18.73950964,137551594
4003,0,3000000,3000000,5,1,0,0,0,0,8,192.375,1,0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,106,0,2,0,0,0,400,22,0,0,353.9545455,337,16,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,0.73741074,0.052553297,3378000,24.171,0.717156034,13.12236538,500000
4004,0,5503733.5,0,8,3,1,1,0,0,5,392.8,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,92,1,2,1,0,0,400,24,0,1,324.4583333,337,55,0,0,379,0,0,50.9,0,0,86.64705882,0,0,81,0,0,363,0,0,681,1.344824557,0.045477014,0,21.606,0.119424037,13.40976991,666482
4005,0,7000000,7000000,10,1,0,1,0,0,2,268,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,102,1,1,1,0,0,400,49,0,0,289.5510204,337,48,0,1,46,0,0,606,0,0,832.5,0,0,81,0,0,249,0,0,345.5,1.772973751,0.051333669,11662000,22.662,1.508292135,17.35265031,34368475
4006,0,3000000,3000000,8,2,0,1,0,0,3,132,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1,1,1,0,0,400,26,0,0,933.6153846,337,43,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,385,0.750750563,0.043521761,4350000,20.663,1.145670571,14.93940748,3076820
4007,0,20000000,20000000,8,3,0,1,0,0,3,311.6666667,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,104,1,3,1,0,0,400,57,1,0,258.3859649,13,58,0,0,224,0,0,606,0,0,565,0,0,81,0,1,71,0,0,194,5.060544353,0.052313883,32960000,29.809,1.556876252,18.96012171,171504781
4008,0,1000000,1000000,5,1,1,1,0,0,5,297.8,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,117,1,1,1,0,0,400,17,1,0,399.5294118,35,34,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.24653641,0.058093347,1180000,19.824,0.821480381,10.99784078,59744
4009,0,58000000,58000000,10.8,5,1,1,1,1,1,10,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,125,1,3,1,0,0,400,48,0,0,274.7291667,337,236,0,0,379,1,1,36.5,0,1,41.5,0,0,81,0,0,363,0,0,340.5,14.32755357,0.062127237,70528000,28.159,1.472629677,17.73481455,50365377
4010,0,28000000,28000000,12,2,1,1,0,0,2,315.5,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100,1,1,1,0,0,400,45,0,0,109.9777778,337,25,0,0,379,1,1,128.25,0,0,259.1666667,0,0,81,0,0,108,0,0,681,6.875680815,0.049554014,31024000,25.364,0.794729398,18.13433113,75100000
4011,0,45000000,45000000,16,3,1,1,0,0,4,348.75,4,1,6.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,104,1,2,1,0,0,400,30,0,0,457.4333333,337,118,0,0,379,0,0,606,0,0,356.5,0,0,81,0,1,95,0,0,473,11.14942936,0.051767048,57150000,29.157,1.45039815,16.79369914,19652185
4012,0,40000000,40000000,12,2,1,1,1,0,3,355.3333333,2,1,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,117,1,5,1,0,0,400,47,0,0,102.7021277,337,170,0,0,379,0,0,41.8,0,0,221.5833333,0,0,81,0,1,84,0,0,681,9.822401165,0.057978196,44320000,23.664,0.741463353,17.32890712,33562069
4013,0,24000000,24000000,5,1,0,1,1,0,5,382.6,2,1,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,139,1,1,1,0,0,400,13,0,0,1645.461538,123,79,0,0,379,0,0,606,0,0,428.25,0,0,81,0,0,115,0,0,145,5.905139834,0.068948413,27456000,30.16,1.36358098,17.98085339,64414761
4014,0,38000000,38000000,14.25,4,1,1,1,0,3,160.6666667,2,1,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,111,1,1,1,0,0,400,38,1,0,252.1052632,33,142,0,0,379,0,0,37.16666667,0,0,351.1666667,0,0,81,0,0,186,0,0,376,9.415073682,0.055251369,48260000,24.406,1.214062395,17.72108083,49678401
4015,0,100000000,100000000,7.75,4,0,1,1,0,3,153,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,130,1,1,1,0,0,400,19,1,0,614.4736842,29,173,0,1,67,0,1,43,0,0,327.4,0,0,81,0,1,35,0,1,97,25,0.065,143200000,23.655,1.219885707,19.49027729,291420351
4016,1,20000000,20000000,7.5,2,0,1,0,0,1,196,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,116,1,1,1,0,0,400,24,0,0,499.625,144,25,0,0,379,0,0,606,0,0,351,0,0,81,0,0,363,0,1,97,5.111841991,0.058645096,36560000,33.053,1.997570614,19.05133535,187884007
4017,0,10000000,10000000,5,1,0,1,0,0,2,468.5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,99,1,1,1,0,0,400,11,0,0,991.2727273,337,18,0,0,117,0,0,121.2,0,0,322.75,0,0,81,0,0,363,0,0,269,2.453168402,0.049034175,10900000,27.413,0.83318427,15.27412581,4300000
4018,0,20000000,20000000,7.5,2,1,1,0,1,4,143.5,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,101,1,1,1,0,0,400,42,0,0,131.6428571,83,53,0,0,379,0,0,259,0,1,231.8333333,0,0,81,0,0,363,0,0,148,4.916071597,0.050074368,22520000,24.608,0.730121869,17.62343385,45056771
4019,0,11000000,11000000,7.5,2,1,1,1,1,2,32.5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,120,1,1,1,0,0,400,41,1,0,377.1219512,9,74,0,0,245,0,0,53.71428571,0,0,74.90909091,0,0,81,0,0,220,0,0,200,2.703839378,0.059494298,12386000,28.558,0.847318772,17.80336986,53939297
4020,0,60000000,60000000,15,4,0,1,0,0,1,325,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,97,1,1,1,0,0,400,21,0,0,532.8095238,337,196,0,0,189.5,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,14.7921846,0.04816286,70800000,26.903,1.114824793,18.50000724,108255770
4021,0,16000000,16000000,8.666666667,3,1,1,0,0,3,50.66666667,2,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,137,1,1,1,0,0,400,27,0,0,331.0740741,337,153,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,247,0,0,95.5,3.921184198,0.067821782,17152000,30.413,1.024938747,15.38350003,4796993
4022,0,13000000,13000000,12.5,4,0,0,0,0,3,239,1,0,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,153,0,1,1,0,0,400,22,0,0,489.3181818,116,53,0,0,379,0,0,606,0,0,288.3333333,0,0,81,0,0,363,0,0,681,3.20497333,0.075968222,15340000,18.652,0.772914249,18.60300231,120000000
4023,0,33000000,33000000,11,2,1,1,0,0,5,316.8,2,0,7.5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,112,1,7,1,0,0,400,53,0,0,195.1320755,106,163,0,0,379,0,0,606,0,0,445.3333333,0,0,81,0,1,81,0,0,126,8.111518135,0.055528012,37158000,25.154,0.746321745,18.02318382,67200000
4024,0,995000,995000,9.666666667,3,0,1,1,0,1,152,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,1,2,1,0,0,400,39,0,0,374.4871795,337,16,0,0,237,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,457,0.261401781,0.047155305,2302430,20.896,0.645650679,14.43069674,1850000
4025,0,80000000,80000000,11.66666667,3,1,1,1,0,4,244.5,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,134,1,1,1,0,0,400,12,0,0,1256.416667,101,160,0,0,181,0,0,606,0,0,244.5,0,0,81,0,1,94,0,0,301,20.04006008,0.067067067,117440000,21.096,1.181018189,17.42697637,37020277
4026,0,11000000,11000000,9,3,0,1,0,0,2,179.5,3,0,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,200,1,2,1,0,0,400,42,0,0,366.4285714,337,50,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,226,0,0,681,2.848836833,0.10178117,22682000,23.145,1.151689897,18.53274402,111858363
4027,1,23000000,23000000,8,2,0,1,1,0,1,178,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,85,1,1,1,0,0,400,66,0,0,364.3939394,234,13,0,0,189,0,0,606,0,0,908,0,0,81,0,0,221,0,0,681,5.80210142,0.042692115,36662000,30.792,1.789680859,18.28061849,86930411
4028,1,18000000,18000000,10,1,0,1,0,0,3,293.6666667,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,97,1,1,1,0,0,400,50,0,0,253.78,60,50,0,0,125,1,0,136.2,0,0,329.625,0,0,81,0,0,139,0,0,203,4.43765538,0.04816286,21240000,26.145,1.083414274,19.41639295,270665134
4029,1,4700000,4700000,7,1,0,1,0,0,1,726,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,118,1,1,1,0,0,400,20,0,0,1020.55,337,19,0,0,379,0,0,465,0,0,446.3333333,0,0,81,0,0,191,0,0,365,1.200069144,0.059626074,8507000,25.14,1.502657872,18.27449825,86400000
4030,0,15575,0,12,2,1,1,0,0,1,400,1,1,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,102,1,1,1,0,0,400,29,0,0,220.1034483,337,13,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,363,0,0,681,0.003824597,0.050545094,0,29.148,0.913293349,9.653486547,15575
4031,0,2033000,2033000,10.33333333,3,0,1,1,0,1,155,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,102,1,1,1,0,0,400,30,0,0,242,337,22,0,0,189.5,0,0,606,0,0,500.3333333,0,0,81,0,0,181.5,0,0,681,0.541289787,0.052631579,5180084,21.891,1.105550225,15.19704385,3981000
4032,0,3500000,3500000,5.5,2,0,1,0,0,1,219,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,97,1,1,1,0,0,400,45,0,0,297.9555556,337,21,0,0,245.5,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,0.881157307,0.048670346,5453000,23.888,1.310034302,17.14413728,27900000
4033,1,1500000,3300000,14,2,1,1,0,0,2,179.5,2,1,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,93,1,1,1,0,0,400,39,0,0,374.8974359,337,50,0,0,332,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,573,0.381457212,0.046898638,2607000,21.887,1.341982073,16.84340591,20653717
4034,0,40133486.95,0,5.333333333,3,1,1,0,0,11,36.36363636,5,1,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,102,1,2,1,0,0,400,31,1,0,76.09677419,6,125,0,0,379,0,0,59.26315789,0,1,123.7916667,0,0,81,0,0,363,0,0,678,9.835674678,0.05049505,0,21.898,0.737977466,14.70422288,2431995
4035,0,30000000,30000000,8,3,1,1,1,0,2,98.5,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,105,1,3,1,0,0,400,38,0,0,311.5789474,212,49,0,0,193,0,0,467,0,0,728,0,0,81,0,0,363,0,0,545,7.425558773,0.052238806,37560000,24.637,1.275893666,18.22403962,82148538
4036,1,6000000,6000000,10,1,0,1,0,0,4,38,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,105,1,2,1,0,0,400,68,1,0,18.30882353,32,59,0,0,379,0,0,103,0,0,45.2,0,0,81,0,0,363,0,0,681,1.524291103,0.052923387,10320000,22.885,1.366716928,17.46450373,38435947
4037,0,51000000,51000000,15,3,1,1,0,0,4,157.5,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,90,1,1,1,0,0,400,53,0,0,246.3018868,103,79,0,0,379,0,0,34,0,0,43.5,0,0,81,0,0,363,0,0,127,12.67384288,0.044865404,67524000,29.883,1.737282577,18.57320343,116476887
4038,1,18000000,18000000,7.5,2,1,1,0,1,7,285.1428571,2,1,3.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,117,1,2,1,0,0,400,36,0,0,429.25,98,78,0,0,185,0,0,303,0,0,724.3333333,0,0,81,0,0,204,0,0,407,4.424464437,0.058006941,20268000,19.387,0.575214267,17.55478439,42067430
4039,1,16000000,16000000,14.5,2,0,1,1,0,3,174.3333333,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,93,1,1,1,0,0,400,30,0,0,425.1,337,21,1,1,33,0,0,262.5,0,0,510.75,0,0,81,0,0,188,0,0,259.5,4,0.0465,22912000,27.582,1.422400658,18.60095253,119754278
4040,0,48000000,48000000,14.5,2,0,1,0,0,4,80,2,1,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,112,1,1,1,0,0,400,97,0,0,99.6185567,68,206,0,0,103,0,0,125,0,0,488.2,0,0,81,0,0,124,0,0,329,11.98800899,0.055972014,67872000,24.831,1.3108649,18.2640098,85498534
4041,0,30000000,30000000,5,1,1,1,1,2,4,23.25,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,113,1,1,1,0,0,400,89,0,0,211.1348315,123,33,0,0,285,1,1,30,0,1,93.5,0,0,81,0,1,49,0,0,190,7.5,0.0565,42960000,30.581,1.577058753,18.7333482,136706683
4042,0,48000000,48000000,6.666666667,3,0,1,0,0,3,440.3333333,2,0,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,113,1,1,1,0,0,400,92,0,0,170.6847826,74,22,0,0,124,0,0,606,0,0,400.25,0,0,81,0,0,211,0,0,211,12.01200901,0.056528264,69600000,22.123,1.226621015,18.63825025,124305181
4043,1,40000000,40000000,14,2,0,1,1,0,2,258,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,98,1,1,1,0,0,400,46,0,0,371.1956522,178,30,0,1,62,0,0,606,0,0,340,0,0,81,0,0,218,0,0,352,9.970067365,0.04892661,55120000,26.123,1.283980503,19.0636504,190212113
4044,0,8500000,8500000,7.333333333,3,1,1,0,0,11,38.90909091,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,139,1,1,1,0,0,400,70,1,0,224.5571429,27,72,0,0,379,0,0,55.09090909,0,0,161.2666667,0,0,81,0,1,75,0,0,681,2.087260247,0.068880079,9418000,23.879,0.748199941,14.5350416,2053469
4045,0,2800000,2800000,10,1,0,1,0,0,4,134.5,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,106,1,2,1,0,0,400,39,0,0,573.2564103,230,54,0,0,270,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,449,0.718561153,0.053698075,5320000,23.52,1.004256748,18.27303112,86273333
4046,1,5000000,5000000,16.5,2,0,0,0,0,1,400,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,136,0,1,0,0,0,400,37,0,0,210.4594595,337,25,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,363,0,0,340.5,1.224157724,0.067293419,5270000,30.587,0.745470302,15.31809951,4493306
4047,0,256184,0,7.666666667,3,0,1,0,0,4,100,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,95,1,1,1,0,0,400,11,0,0,784.6363636,337,64,0,0,379,0,0,60.6,0,0,72.07142857,0,0,81,0,0,363,0,0,340.5,0.062784041,0.047029703,0,26.582,0.895831446,12.57472853,289157
4048,0,20000000,20000000,8,3,0,1,0,0,1,396,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,101,1,1,1,0,0,400,48,0,0,514.9375,157,114,0,0,379,0,0,202,0,0,927,0,0,81,0,1,65,0,0,486,5.030135542,0.050651956,30800000,19.866,1.070306919,17.45151014,37939757
4049,0,50000000,50000000,9.5,2,0,1,1,0,4,241,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,96,1,1,1,0,0,400,20,0,0,892.1,55,93,0,0,266,0,0,141.5,0,0,289.75,0,0,81,0,0,166,0,0,220,12.47503745,0.047952048,69800000,20.117,1.079453339,18.95874911,171269535
4050,0,7000000,7000000,5,1,1,1,0,0,3,133.3333333,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,102,1,2,1,0,0,400,27,0,0,681.8148148,150,47,0,0,379,0,0,303,0,0,403.6666667,0,0,81,0,0,363,0,0,287,1.72575487,0.050645482,8260000,19.066,0.790069862,14.67429166,2360281
4051,1,10000000,10000000,8.666666667,3,0,1,0,0,2,510,4,1,5.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86,1,2,1,0,0,400,9,0,0,812.8888889,337,33,0,0,379,0,0,136.2,0,0,347,0,0,81,0,1,88,0,0,577,2.450740124,0.042574257,10720000,22.877,0.770970431,16.82669961,20311536
