id,belongs_to_collection,original_budget,budget_processed,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,release_date,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue,log_budget,season,month,year,day_of_week,week_of_year,_budget_runtime_ratio,_budget_popularity_ratio,day
3029,0,200000000,200000000.0,17.25,4,1,1,1,2,2,37.5,1,1,3.0,1,2023/11/13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95,1,1,1,0,0,400.0,24,0,0,168.2916667,337,32,0,1,2.5,0,1,16.0,0,1,22.0,0,0,81.0,0,0,363.0,0,0,681.0,48.86953764,0.04695996,203600000.0,362.158,2.001775911,15.93176619,8300000.0,19.11382792951231,3,11,2023,1,46,2105263.1578947366,552245.1526681724,13
3030,0,300000000,300000000.0,16.33333333,3,1,1,1,1,4,46.25,1,1,3.0,1,2023/6/13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,144,1,3,1,0,0,400.0,60,0,0,179.2166667,337,105,0,0,379.0,1,1,48.25,0,0,141.8333333,0,0,81.0,1,1,12.0,0,1,237.5,73.30430646,0.071181414,305400000.0,282.764,1.562937071,19.40789811,268375616.0,19.519293035953808,2,6,2023,2,24,2083333.3333333333,1060955.425726047,13
3031,1,4500000,4500000.0,7.5,2,1,1,0,0,7,357.4285714,2,1,6.0,0,2023/7/26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,95,1,2,1,0,0,400.0,79,0,0,10.34177215,337,109,0,0,189.5,0,0,79.46153846,0,0,281.9333333,0,0,81.0,0,0,363.0,0,0,681.0,1.099564597,0.04695996,4581000.0,275.318,1.521780384,18.32196478,90600000.0,15.319588176962746,2,7,2023,3,30,47368.42105263158,16344.735905389405,26
3032,1,14000000,14000000.0,7.0,2,0,1,0,0,2,758.5,1,1,3.0,1,2023/9/13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93,1,2,0,0,0,400.0,35,0,0,602.8571429,337,16,0,0,379.0,0,0,606.0,0,0,658.4285714,0,0,81.0,0,0,363.0,0,0,681.0,3.420867635,0.04597133,14252000.0,275.834,1.524632499,16.08763655,9700000.0,16.454567959008102,3,9,2023,3,37,150537.63440860214,50755.164337971386,13
3033,0,175000000,175000000.0,7.0,2,1,1,0,0,1,400.0,1,1,3.0,1,2023/10/25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,118,1,3,1,0,0,400.0,48,0,1,267.6666667,237,144,0,1,88.0,0,0,606.0,0,0,418.5,0,0,81.0,0,0,363.0,0,0,187.0,42.76084543,0.058329214,178150000.0,265.57,1.467899725,12.79971436,362113.0,18.980296537602072,3,10,2023,3,43,1483050.847457627,658959.972888504,25
3034,1,125000000,125000000.0,14.33333333,3,1,1,0,1,2,200.5,2,1,6.0,1,2014/11/19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,123,1,1,1,0,0,400.0,50,1,0,118.28,24,184,1,1,14.0,1,1,46.5,1,1,131.8333333,0,0,81.0,1,1,19.0,1,1,92.5,30.81705125,0.061072493,147500000.0,267.46,11.08318921,20.44270066,755356711.0,18.643824303266577,3,11,2014,3,47,1016260.162601626,467359.60517460556,19
3035,1,75000000,75000000.0,14.25,4,1,1,1,0,5,144.4,3,1,8.666666667,1,2023/7/31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,100,1,2,1,0,0,400.0,37,0,0,210.4594595,337,122,0,0,379.0,0,0,151.5,0,0,411.4285714,0,0,81.0,0,0,363.0,0,0,681.0,18.32607661,0.049431537,76350000.0,255.914,1.414527583,19.00846741,180000000.0,18.132998684833918,2,7,2023,1,31,750000.0,293067.2022632603,31
3036,1,300000000,300000000.0,16.33333333,3,1,1,1,1,1,2.0,1,1,3.0,1,2018/4/25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,149,1,1,1,0,0,400.0,66,1,2,26.65151515,3,710,1,2,0.5,1,4,3.285714286,1,5,5.777777778,0,0,81.0,1,1,363.0,1,2,1.5,73.66800873,0.073835481,332400000.0,244.927,7.674289832,21.44228301,2052415039.0,19.519293035953808,1,4,2018,3,17,2013422.8187919464,1224854.7526405829,25
3037,1,175000000,175000000.0,13.8,5,1,1,1,2,2,35.5,1,1,3.0,1,2015/6/9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,95,1,1,1,0,0,400.0,27,0,0,115.962963,337,374,0,0,379.0,1,2,15.0,1,2,17.66666667,0,0,81.0,0,0,363.0,0,0,681.0,43.10105967,0.047146402,203350000.0,239.159,11.96558742,20.56966138,857611174.0,18.980296537602072,2,6,2015,2,24,1842105.2631578948,731730.773251268,9
3038,0,20000000,20000000.0,16.0,4,1,0,0,0,1,400.0,1,1,1.0,0,2021/4/2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,95,0,1,1,0,0,400.0,17,0,0,458.0588235,337,5,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,4.896630898,0.047006432,21080000.0,225.197,5.488530281,16.38045999,13000000.0,16.811242881518265,1,4,2021,5,13,210526.31578947368,88811.12981078788,2
3039,1,90000000,90000000.0,15.5,6,1,1,1,1,2,114.5,1,1,3.0,1,2022/12/7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103,1,2,1,0,0,400.0,29,0,0,412.4137931,96,194,0,0,379.0,1,1,6.0,0,3,45.33333333,0,0,81.0,0,0,363.0,0,0,681.0,22.01304934,0.050939664,93240000.0,251.594,5.006893493,19.99372389,482129780.0,18.31532023940565,4,12,2022,3,49,873786.4077669902,357719.1824924283,7
3040,0,5000000,5000000.0,17.25,4,1,0,0,0,3,133.3333333,1,0,100.0,0,2023/3/2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,99,0,1,0,0,0,400.0,16,0,0,486.6875,337,12,0,0,189.5,0,0,606.0,0,0,533.6666667,0,0,81.0,0,0,363.0,0,0,681.0,1.221738441,0.048937222,5090000.0,245.285,1.355777325,16.66621712,17300000.0,15.424948670398354,1,3,2023,4,9,50505.0505050505,20384.450740974786,2
3041,1,250000000,250000000.0,16.33333333,3,1,1,1,2,2,4.5,1,1,3.0,1,2023/5/3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,150,1,1,1,0,0,400.0,89,1,3,6.662921348,1,233,1,1,28.0,0,2,1.4,1,3,4.833333333,0,0,81.0,1,1,12.0,0,2,99.0,61.08692205,0.074147306,254500000.0,237.719,1.313957355,20.55535629,845430302.0,19.33697147982652,1,5,2023,3,18,1666666.6666666667,1051661.8360332998,3
3042,1,10000000,10000000.0,7.5,2,0,1,0,0,5,364.8,1,1,3.0,1,2013/1/3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,92,1,1,1,0,0,400.0,33,0,0,299.7272727,337,106,0,0,379.0,0,0,166.75,0,0,348.0,0,0,81.0,0,0,247.0,0,0,520.0,2.467814151,0.045702931,11980000.0,215.178,11.06907465,17.67287856,47340586.0,16.118095750958314,4,1,2013,4,1,108695.65217391304,46473.15245982396,3
3043,1,294700000,294700000.0,16.5,2,1,1,1,1,1,10.0,1,1,3.0,1,2023/6/28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,155,1,1,1,0,0,400.0,81,1,0,102.7530864,29,166,0,1,86.0,1,2,59.0,0,0,95.5,0,0,81.0,0,1,96.0,0,0,147.3333333,72.00926371,0.076618883,300004600.0,245.774,1.358480201,19.76595031,383922132.0,19.501468451101204,2,6,2023,3,26,1901290.322580645,1199069.063448534,28
3044,0,10000000,10000000.0,5.0,1,1,1,0,0,4,100.0,2,0,11.5,1,2023/10/19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,127,0,1,1,0,0,400.0,21,0,0,212.8571429,337,13,0,0,379.0,0,0,202.0,0,0,150.8333333,0,0,81.0,0,0,363.0,0,0,681.0,2.443476882,0.062778052,10180000.0,223.027,1.232749452,16.59432989,16100000.0,16.118095750958314,3,10,2023,4,42,78740.15748031496,44837.62055715227,19
3045,0,297000000,297000000.0,15.25,4,1,1,1,2,3,114.6666667,1,1,3.0,1,2023/5/18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,135,1,1,1,0,0,400.0,55,0,0,79.85454545,337,61,1,1,22.0,0,0,606.0,0,1,125.8,0,0,81.0,0,1,52.0,0,1,17.0,72.57126339,0.066732575,302346000.0,216.532,1.19684928,20.1598207,569244557.0,19.509242700133978,1,5,2023,4,20,2200000.0,1371621.7464393254,18
3046,1,130000000,130000000.0,17.0,2,1,1,1,2,4,49.5,2,1,3.5,1,2004/5/31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,141,1,1,1,0,0,400.0,59,1,1,30.94915254,6,228,0,0,119.0,0,2,8.333333333,0,2,68.0,0,0,81.0,0,1,59.0,0,0,165.0,32.37038896,0.070359281,176800000.0,145.867,6.767063064,20.48729607,789804554.0,18.683045016112164,1,5,2004,1,23,921985.8156028369,891222.826273249,31
3047,0,14000000,14000000.0,9.333333333,3,0,1,0,0,1,196.0,1,1,3.0,1,1992/12/25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,101,1,1,1,0,0,400.0,17,0,0,1427.235294,337,37,0,0,322.0,0,0,122.0,0,0,416.3333333,0,0,81.0,0,0,253.0,0,0,558.0,3.528168901,0.050702811,22064000.0,177.901,8.913310678,16.39947309,13249535.0,16.454567959008102,4,12,1992,5,52,138613.86138613863,78695.4542132984,25
3048,0,200000000,200000000.0,16.33333333,3,1,1,0,2,4,101.25,1,1,3.0,1,2022/10/19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,124,1,1,1,0,0,400.0,56,1,0,104.125,31,585,0,0,109.0,0,3,49.11111111,0,0,79.30769231,0,0,81.0,0,1,28.0,0,0,55.5,48.91788741,0.06132542,207200000.0,182.145,3.624810669,19.78996147,393252111.0,19.11382792951231,3,10,2022,3,42,1612903.2258064516,1098026.2977298305,19
3049,1,130000000,130000000.0,16.33333333,3,1,1,0,1,2,200.5,1,1,3.0,1,2013/11/15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,146,1,1,1,0,0,400.0,56,1,0,105.6071429,24,64,1,1,14.0,1,2,69.0,1,1,177.1666667,0,0,81.0,1,1,19.0,1,1,44.0,32.08158396,0.072528564,155740000.0,168.175,8.651170797,20.57825365,865011746.0,18.683045016112164,3,11,2013,5,46,890410.9589041095,773004.3109855804,15
3050,0,15000000,15000000.0,8.666666667,3,1,1,0,0,3,321.6666667,1,1,3.0,1,2023/11/16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,106,1,1,1,0,0,400.0,28,0,0,73.42857143,301,126,0,0,292.0,0,0,46.5,0,0,347.8571429,0,0,81.0,0,0,363.0,0,0,316.5,3.665215323,0.05239743,15270000.0,170.617,0.943060765,16.52825227,15070537.0,16.52356082573315,3,11,2023,4,46,141509.43396226416,87916.2099907981,16
3051,0,175000000,175000000.0,15.16666667,6,1,1,1,2,2,35.5,1,1,3.0,1,2017/10/27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,105,1,2,1,0,0,400.0,25,0,0,199.76,337,184,0,0,379.0,1,1,19.0,1,2,27.5,0,0,81.0,0,0,181.5,0,0,340.5,43.01562647,0.052057511,197050000.0,173.436,5.145863804,20.50077959,800526015.0,18.980296537602072,3,10,2017,5,43,1666666.6666666667,1009017.7356488849,27
3052,1,125000000,125000000.0,17.0,2,1,1,1,2,3,66.0,2,1,3.5,1,2001/11/16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,152,1,1,1,0,0,400.0,62,1,1,43.61290323,6,196,0,1,46.0,0,4,42.0,1,1,124.2,0,0,81.0,0,1,41.0,0,0,121.0,31.21877342,0.075962019,176750000.0,181.599,9.586877491,20.69946027,976475550.0,18.643824303266577,3,11,2001,5,46,822368.4210526316,688329.7815516606,16
3053,0,86000000,86000000.0,14.6,5,1,0,0,0,7,193.0,1,0,14.0,0,2023/7/5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,107,0,1,1,0,0,400.0,14,0,0,556.2142857,337,73,0,0,379.0,0,0,26.125,0,0,289.0,0,0,81.0,0,0,363.0,0,0,681.0,21.01390118,0.052891745,87548000.0,189.459,1.047207192,17.47792642,38955339.0,18.26985786584569,2,7,2023,3,27,803738.3177570093,453924.0680041592,5
3054,0,123000000,123000000.0,14.33333333,3,0,1,0,0,3,127.6666667,2,1,4.5,1,2000/11/17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,104,1,1,1,0,0,400.0,52,1,0,224.1923077,47,76,0,1,71.0,1,1,48.0,0,0,288.3333333,0,0,81.0,0,1,68.0,0,0,143.5,30.75,0.052,176136000.0,179.069,9.234568321,19.66143776,345823040.0,18.627694921466773,3,11,2000,5,46,1182692.3076923077,686886.0606805198,17
3055,1,150000000,150000000.0,10.5,2,1,1,0,0,6,126.8333333,3,1,5.333333333,1,2017/10/4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,164,1,7,1,0,0,400.0,40,0,0,351.75,124,829,0,0,100.0,0,0,62.66666667,0,0,205.3,0,0,81.0,0,1,93.0,0,0,258.0,36.87053698,0.081308875,168900000.0,164.443,4.879040577,19.37326352,259239658.0,18.826145858727198,3,10,2017,3,40,914634.1463414634,912170.1744677486,4
3056,0,200000000,200000000.0,4.666666667,3,1,1,0,0,4,188.75,1,1,3.0,1,2023/10/18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,206,1,3,1,0,0,400.0,210,1,0,44.26666667,12,193,0,0,195.0,0,0,41.625,0,0,300.75,0,0,81.0,0,1,50.0,0,0,383.0,48.86953764,0.101828967,203600000.0,190.369,1.052237085,18.79774638,145800000.0,19.11382792951231,3,10,2023,3,42,970873.786407767,1050591.2202091727,18
3057,1,250000000,250000000.0,16.33333333,3,1,1,1,1,1,2.0,1,1,3.0,1,2022/11/9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,1,4,1,0,0,400.0,79,0,5,0.936708861,337,530,0,0,379.0,1,3,15.66666667,1,5,22.8,0,0,81.0,0,0,363.0,0,2,40.0,61.14735927,0.080118694,259000000.0,169.938,3.38188298,20.5713984,859102154.0,19.33697147982652,3,11,2022,3,45,1543209.87654321,1471124.7631489132,9
3058,0,0,19061306.5,7.333333333,3,1,0,0,0,3,208.3333333,1,0,22.0,0,2020/9/23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,101,0,1,1,0,0,400.0,20,0,0,362.75,337,22,0,0,379.0,0,0,606.0,0,0,464.0,0,0,81.0,0,0,363.0,0,0,681.0,4.671430865,0.05,0.0,146.487,4.936711346,14.23168544,1516150.0,16.76317105299806,3,9,2020,3,39,188725.80693069307,130122.85390512469,23
3059,0,0,28838158.5,9.0,2,1,1,0,0,3,355.3333333,1,1,3.0,1,2022/3/18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,83,1,2,1,0,0,400.0,6,0,0,2926.0,337,40,0,0,379.0,0,0,37.22222222,0,0,274.1818182,0,0,81.0,0,0,363.0,0,0,208.5,7.053508953,0.041048467,0.0,141.408,2.814116374,14.56625803,2118582.0,17.177210050730167,1,3,2022,5,11,347447.6927710843,203935.83460624577,18
3060,0,45000000,45000000.0,7.5,2,1,1,0,0,6,189.5,4,1,7.0,1,2023/8/9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119,1,2,1,0,0,400.0,23,0,0,334.2608696,337,128,0,0,379.0,1,1,139.0,0,0,350.2857143,0,0,81.0,0,1,62.0,0,0,681.0,10.99564597,0.058823529,45810000.0,161.328,0.891717163,16.88712667,21576744.0,17.622173069956816,2,8,2023,3,32,378151.2605042017,278934.84082118416,9
3061,0,70000000,70000000.0,15.0,4,1,1,1,1,2,225.0,2,0,7.0,1,2023/6/28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,91,1,1,1,0,0,400.0,30,0,0,242.1666667,337,154,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,681.0,17.10433817,0.044982699,71260000.0,164.356,0.908453994,17.59323653,43716515.0,18.064005814299346,2,6,2023,3,26,769230.7692307692,425904.74336197035,28
3062,1,250000000,250000000.0,13.0,3,1,1,1,2,2,4.5,1,1,3.0,1,2022/7/6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,119,1,1,1,0,0,400.0,126,1,0,35.25396825,21,140,0,1,59.0,1,3,11.0,0,3,20.28571429,0,0,81.0,0,0,363.0,0,2,17.25,61.14735927,0.058852621,259000000.0,149.9,2.98311301,20.45004941,760928081.0,19.33697147982652,2,7,2022,3,27,2100840.336134454,1667778.5190126752,6
3063,1,200000000,200000000.0,16.33333333,3,1,1,1,1,3,244.6666667,1,1,3.0,1,2021/9/3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,138,1,1,1,0,0,400.0,83,1,0,203.9759036,1,72,0,0,379.0,0,0,98.33333333,0,0,184.2222222,0,0,81.0,1,1,24.0,1,1,11.5,48.96630898,0.068283028,210800000.0,158.385,3.860179614,16.48273883,14400000.0,19.11382792951231,3,9,2021,5,35,1449275.3623188406,1262745.8408308867,3
3064,0,50000000,50000000.0,15.0,4,1,1,0,2,2,37.5,1,1,3.0,1,2021/10/13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,102,1,2,1,0,0,400.0,25,0,0,170.92,337,30,0,0,189.5,0,1,32.0,0,2,53.0,0,0,81.0,0,0,363.0,0,0,681.0,12.24157724,0.050470064,52700000.0,167.461,4.081381055,19.34890005,253000000.0,17.72753358339242,3,10,2021,3,41,490196.07843137253,298576.9821032957,13
3065,0,165000000,165000000.0,13.33333333,3,1,1,1,3,3,38.0,2,1,3.5,1,2014/11/5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,169,1,1,1,0,0,400.0,35,0,0,349.3428571,64,512,1,1,18.0,0,2,22.5,1,4,94.85714286,0,0,81.0,1,1,10.0,1,1,47.0,40.67850765,0.083912612,194700000.0,144.569,5.990748449,20.36905814,701729206.0,18.92145603792546,3,11,2014,3,45,976331.3609467456,1141323.5202567633,5
3066,0,50000000,50000000.0,8.0,3,1,1,0,0,12,90.33333333,1,1,3.0,1,2023/9/14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,98,1,1,1,0,0,400.0,39,0,0,348.8974359,163,34,0,0,379.0,0,0,46.61538462,0,0,72.77272727,0,0,81.0,0,0,363.0,0,0,681.0,12.21738441,0.048442907,50900000.0,138.131,0.763499104,13.07396274,476375.0,17.72753358339242,3,9,2023,4,37,510204.0816326531,361975.2264155041,14
3067,1,356000000,356000000.0,16.33333333,3,1,1,1,1,1,2.0,1,1,3.0,1,2019/4/24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,181,1,2,1,0,0,400.0,104,1,1,16.91346154,3,557,1,2,0.5,1,4,5.285714286,1,5,10.75,0,0,81.0,1,1,363.0,1,2,1.5,87.33279511,0.089648341,388040000.0,149.688,4.54958184,21.75288525,2800000000.0,19.690441291625294,1,4,2019,3,17,1966850.8287292817,2378280.156057934,24
3068,1,170000000,170000000.0,9.5,2,1,1,1,2,3,78.66666667,1,1,3.0,1,2022/5/24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,131,1,1,1,0,0,400.0,47,1,1,164.0638298,13,448,0,0,379.0,1,4,33.0,0,4,33.9,0,0,81.0,1,1,6.0,1,1,45.0,41.5802043,0.064787339,176120000.0,165.47,3.29296671,21.12119114,1488732821.0,18.951309000896888,1,5,2022,2,21,1297709.9236641221,1027376.563727564,24
3069,0,160000000,160000000.0,16.33333333,3,1,1,1,2,3,74.33333333,2,1,3.5,1,2010/7/15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,148,1,4,1,0,0,400.0,52,1,0,120.3653846,12,687,1,1,18.0,1,2,40.0,1,4,44.0,0,0,81.0,1,1,14.0,1,1,47.0,39.60298012,0.073631841,200320000.0,137.535,7.122621885,20.53153951,825532764.0,18.8906843794481,2,7,2010,4,28,1081081.0810810812,1163340.2406660123,15
3070,0,45000000,45000000.0,9.5,2,1,1,0,0,4,45.25,1,1,3.0,1,2023/6/15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,104,1,1,1,0,0,400.0,47,1,0,139.4468085,24,111,0,0,379.0,0,0,208.5,0,0,148.0,0,0,81.0,0,0,363.0,0,0,271.0,10.99564597,0.051408799,45810000.0,148.373,0.820110276,18.23429727,82995526.0,17.622173069956816,2,6,2023,4,24,432692.3076923077,303289.68208501546,15
3071,1,150000000,150000000.0,17.0,2,1,1,1,1,3,54.33333333,2,1,3.5,1,2005/11/16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,1,2,1,0,0,400.0,71,1,1,44.71830986,6,196,0,1,55.0,0,0,303.0,1,2,35.66666667,0,0,81.0,0,1,27.0,0,0,149.0,37.31320079,0.078304239,201300000.0,141.076,7.694722171,20.61336284,895921036.0,18.826145858727198,3,11,2005,3,46,955414.0127388535,1063256.6843403557,16
3072,0,0,2317454.75,7.5,2,0,0,0,0,6,66.66666667,2,0,14.5,1,2023/10/5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99,0,1,1,0,0,400.0,23,0,0,338.5652174,337,80,0,0,379.0,0,0,151.5,0,0,266.8333333,0,0,81.0,0,0,363.0,0,0,681.0,0.566264711,0.048937222,0.0,152.968,0.845508473,13.21325289,547573.0,14.655980482388724,3,10,2023,4,40,23408.633838383837,15149.931685058315,5
3073,0,0,27325000.0,11.0,2,1,1,0,0,4,208.5,2,1,5.0,1,2023/5/25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,119,1,1,1,0,0,400.0,22,0,0,390.7727273,129,99,0,0,379.0,0,0,181.2222222,0,0,243.4,0,0,81.0,0,0,363.0,0,0,171.0,6.67680058,0.058823529,0.0,146.801,0.811421273,14.91412318,3000000.0,17.1233126286234,1,5,2023,4,21,229621.8487394958,186136.33422115655,25
3074,0,0,1000000.0,7.0,1,0,1,0,0,1,400.0,1,1,3.0,1,2023/12/22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105,1,1,1,0,0,400.0,12,0,0,648.9166667,337,2,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.244347688,0.0,0.0,134.318,0.742423298,13.81551156,1000000.0,13.815511557963774,4,12,2023,5,51,9523.809523809523,7445.018538096159,22
3075,1,40000000,40000000.0,7.333333333,3,1,1,0,0,3,216.0,1,1,3.0,1,2015/2/11,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,125,1,1,1,0,0,400.0,19,1,0,512.4210526,23,109,0,0,379.0,0,0,129.5,0,0,297.2,0,0,81.0,0,1,43.0,0,0,141.3333333,9.851670782,0.062034739,46480000.0,132.055,6.606967111,20.1629105,571006128.0,17.50439003707821,4,2,2015,3,7,320000.0,302904.0929915565,11
3076,1,200000000,200000000.0,16.33333333,3,1,1,1,2,2,4.5,1,1,3.0,1,2023/2/15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,125,1,1,1,0,0,400.0,64,1,1,111.1875,20,186,0,1,39.0,0,3,10.33333333,1,4,15.4,0,0,81.0,1,1,21.0,0,1,40.5,48.86953764,0.061789422,203600000.0,144.298,0.797586303,19.98107794,476071180.0,19.11382792951231,4,2,2023,3,7,1600000.0,1386020.5962660606,15
3077,0,50000000,50000000.0,6.333333333,3,0,1,0,0,8,203.5,3,0,7.666666667,1,2005/9/16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,122,1,8,1,0,0,400.0,38,0,0,473.5789474,157,190,0,0,260.0,0,0,111.875,0,0,256.4,0,0,81.0,0,1,29.0,0,0,233.0,12.4377336,0.06084788,67100000.0,126.481,6.898665648,18.10071056,72617068.0,17.72753358339242,3,9,2005,5,37,409836.0655737705,395316.2925656818,16
3078,1,237000000,237000000.0,16.0,4,1,1,1,2,4,123.5,2,1,3.5,1,2009/12/15,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,162,1,2,1,0,0,400.0,38,1,1,76.15789474,2,982,1,1,2.0,0,0,303.0,1,4,22.5,0,0,81.0,1,1,7.0,1,2,4.333333333,58.72032796,0.080637133,300990000.0,134.4,6.68565049,21.79611784,2923706026.0,19.283570703318816,4,12,2009,2,51,1462962.962962963,1763392.857142857,15
3079,0,75000000,75000000.0,15.0,4,1,1,1,1,3,1.333333333,1,1,3.0,1,2018/11/8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,85,1,1,1,0,0,400.0,42,1,0,193.7619048,15,35,0,0,189.5,0,0,303.0,1,2,182.8,0,0,81.0,0,0,363.0,0,0,681.0,18.41700218,0.042120912,83100000.0,161.824,5.0704262,20.04712384,508575295.0,18.132998684833918,3,11,2018,4,45,882352.9411764706,463466.4821040142,8
3080,1,35000000,35000000.0,7.0,3,1,1,0,0,4,44.5,1,1,3.0,1,2023/3/8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,123,1,1,1,0,0,400.0,38,0,1,16.05263158,337,139,0,0,221.5,0,0,23.25,0,0,211.3636364,0,0,81.0,0,0,363.0,0,0,681.0,8.552169087,0.060800791,35630000.0,141.936,0.78453069,18.94540928,169000000.0,17.370858648025116,1,3,2023,3,10,284552.8455284553,246590.0123999549,8
3081,1,75000000,75000000.0,9.5,2,1,1,0,0,5,110.0,1,1,3.0,1,2023/3/1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,116,1,2,1,0,0,400.0,64,0,0,65.828125,76,204,0,0,379.0,0,0,43.25,0,0,205.7692308,0,0,81.0,0,1,64.0,0,0,681.0,18.32607661,0.057340583,76350000.0,130.422,0.720888722,19.43318531,275248615.0,18.132998684833918,1,3,2023,3,9,646551.724137931,575056.3555228412,1
3082,0,20000000,20000000.0,7.0,2,1,1,0,1,3,213.6666667,1,1,3.0,1,2016/6/1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,110,1,1,1,0,0,400.0,26,0,1,442.7692308,337,74,0,0,379.0,0,0,224.0,1,0,578.6666667,0,0,81.0,0,0,134.0,0,0,681.0,4.920949861,0.054563492,22880000.0,132.0,5.967927365,19.15278455,207945075.0,16.811242881518265,2,6,2016,3,22,181818.18181818182,151515.15151515152,1
